Date	Year	Action	Actor	Target	Agent	Event	Country	Location	Issue	Time/duration	Spartans/allies	Spartans captured	Spartans wounded	Spartans killed	Athenians/allies	Athenians captured	Athenians wounded	Athenians killed	Source	no event	Notes	Sources
19-Sep	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2324	0	3	1	Thucydides			
19-Sep	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2327	0	1	1	Panagopoulos			
20-Sep	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2323	0	3	1	Thucydides			
20-Sep	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2326	0	1	1	Panagopoulos			
21-Sep	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2322	0	3	1	Thucydides			
21-Sep	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2325	0	1	1	Panagopoulos			
22-Sep	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2321	0	3	1	Thucydides			
22-Sep	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2324	0	1	1	Panagopoulos			
23-Sep	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2320	0	3	1	Thucydides			
23-Sep	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2323	0	1	1	Panagopoulos			
24-Sep	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2319	0	3	1	Thucydides			
24-Sep	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2322	0	1	1	Panagopoulos			
25-Sep	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2318	0	3	1	Thucydides			
25-Sep	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2321	0	1	1	Panagopoulos			
26-Sep	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2317	0	3	1	Thucydides			
26-Sep	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2320	0	1	1	Panagopoulos			
27-Sep	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2316	0	3	1	Thucydides			
27-Sep	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2319	0	1	1	Panagopoulos			
28-Sep	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2315	0	3	1	Thucydides			
28-Sep	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2318	0	1	1	Panagopoulos			
29-Sep	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2314	0	3	1	Thucydides			
29-Sep	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2317	0	1	1	Panagopoulos			
30-Sep	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2313	0	3	1	Thucydides			
30-Sep	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2316	0	1	1	Panagopoulos			
1-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2312	0	3	1	Thucydides			
1-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2315	0	1	1	Panagopoulos			
2-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2311	0	3	1	Thucydides			
2-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2314	0	1	1	Panagopoulos			
3-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2310	0	3	1	Thucydides			
3-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2313	0	1	1	Panagopoulos			
4-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2309	0	3	1	Thucydides			
4-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2312	0	1	1	Panagopoulos			
5-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2308	0	3	1	Thucydides			
5-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2311	0	1	1	Panagopoulos			
6-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2307	0	3	1	Thucydides			
6-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2310	0	1	1	Panagopoulos			
7-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2306	0	3	1	Thucydides			
7-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2309	0	1	1	Panagopoulos			
8-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2305	0	3	1	Thucydides			
8-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2308	0	1	1	Panagopoulos			
9-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2304	0	3	1	Thucydides			
9-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2307	0	1	1	Panagopoulos			
10-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2303	0	3	1	Thucydides			
10-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2306	0	1	1	Panagopoulos			
11-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2302	0	3	1	Thucydides			
11-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2305	0	1	1	Panagopoulos			
12-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2301	0	3	1	Thucydides			
12-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2304	0	1	1	Panagopoulos			
13-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2300	0	3	1	Thucydides			
13-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2303	0	1	1	Panagopoulos			
14-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2299	0	3	1	Thucydides			
14-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2302	0	1	1	Panagopoulos			
15-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2298	0	3	1	Thucydides			
15-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2301	0	1	1	Panagopoulos			
16-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2297	0	3	1	Thucydides			
16-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2300	0	1	1	Panagopoulos			
17-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2296	0	3	1	Thucydides			
17-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2299	0	1	1	Panagopoulos			
18-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2295	0	3	1	Thucydides			
18-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2298	0	1	1	Panagopoulos			
19-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2294	0	3	1	Thucydides			
19-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2297	0	1	1	Panagopoulos			
20-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2293	0	3	1	Thucydides			
20-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2296	0	1	1	Panagopoulos			
21-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2292	0	3	1	Thucydides			
21-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2295	0	1	1	Panagopoulos			
22-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2291	0	3	1	Thucydides			
22-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2294	0	1	1	Panagopoulos			
23-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2290	0	3	1	Thucydides			
23-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2293	0	1	1	Panagopoulos			
24-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2289	0	3	1	Thucydides			
24-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2292	0	1	1	Panagopoulos			
25-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2288	0	3	1	Thucydides			
25-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2291	0	1	1	Panagopoulos			
26-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2287	0	3	1	Thucydides			
26-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2290	0	1	1	Panagopoulos			
27-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2286	0	3	1	Thucydides			
27-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2289	0	1	1	Panagopoulos			
28-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2285	0	3	1	Thucydides			
28-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2288	0	1	1	Panagopoulos			
29-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2284	0	3	1	Thucydides			
29-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2287	0	1	1	Panagopoulos			
30-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2283	0	3	1	Thucydides			
30-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2286	0	1	1	Panagopoulos			
31-Oct	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2282	0	3	1	Thucydides			
31-Oct	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2285	0	1	1	Panagopoulos			
1-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2281	0	3	1	Thucydides			
1-Nov	-429	sail	Sparta	Athens		sail to Salamis	Greece	Salamis	civil war		1200	0	0	0	0	0	0	0	Kagan			
1-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2284	0	1	1	Panagopoulos			
2-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	-4	0	3	1	Thucydides			
2-Nov	-429	sail	Sparta	Athens		sail to Salamis	Greece	Salamis	civil war		1200	0	0	0	0	0	0	0	Kagan			
2-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2283	0	1	1	Panagopoulos			
3-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	-4	0	3	1	Thucydides			
3-Nov	-429	attack	Sparta	Athens		"attack Salamis; take 3 ships, assault fort"	Greece	Salamis	civil war		1200	0	8	3	1000	31	31	8	Kagan			
3-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2282	0	1	1	Panagopoulos			
4-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	996	0	3	1	Thucydides			
4-Nov	-429	attack	Athens	Sparta		Athenians sail into Salamis; Spartans flee	Greece	Salamis	civil war		1197	0	0	0	1200	0	0	0	Kagan			
4-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2281	0	1	1	Panagopoulos			
5-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	1196	0	3	1	Thucydides			
5-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2280	0	1	1	Panagopoulos			
6-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2276	0	3	1	Thucydides			
6-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2279	0	1	1	Panagopoulos			
7-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2275	0	3	1	Thucydides			
7-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2278	0	1	1	Panagopoulos			
8-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2274	0	3	1	Thucydides			
8-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2277	0	1	1	Panagopoulos			
9-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2273	0	3	1	Thucydides			
9-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2276	0	1	1	Panagopoulos			
10-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2272	0	3	1	Thucydides			
10-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2275	0	1	1	Panagopoulos			
11-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2271	0	3	1	Thucydides			
11-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2274	0	1	1	Panagopoulos			
12-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2270	0	3	1	Thucydides			
12-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2273	0	1	1	Panagopoulos			
13-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2269	0	3	1	Thucydides			
13-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2272	0	1	1	Panagopoulos			
14-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2268	0	3	1	Thucydides			
14-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2271	0	1	1	Panagopoulos			
15-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2267	0	3	1	Thucydides			
15-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2270	0	1	1	Panagopoulos			
16-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2266	0	3	1	Thucydides			
16-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2269	0	1	1	Panagopoulos			
17-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2265	0	3	1	Thucydides			
17-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2268	0	1	1	Panagopoulos			
18-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2264	0	3	1	Thucydides			
18-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2267	0	1	1	Panagopoulos			
19-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2263	0	3	1	Thucydides			
19-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2266	0	1	1	Panagopoulos			
20-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2262	0	3	1	Thucydides			
20-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2265	0	1	1	Panagopoulos			
21-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2261	0	3	1	Thucydides			
21-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2264	0	1	1	Panagopoulos			
22-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2260	0	3	1	Thucydides			
22-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2263	0	1	1	Panagopoulos			
23-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2259	0	3	1	Thucydides			
23-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2262	0	1	1	Panagopoulos			
24-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2258	0	3	1	Thucydides			
24-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2261	0	1	1	Panagopoulos			
25-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2257	0	3	1	Thucydides			
25-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2260	0	1	1	Panagopoulos			
26-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2256	0	3	1	Thucydides			
26-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2259	0	1	1	Panagopoulos			
27-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2255	0	3	1	Thucydides			
27-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2258	0	1	1	Panagopoulos			
28-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2254	0	3	1	Thucydides			
28-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2257	0	1	1	Panagopoulos			
29-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2253	0	3	1	Thucydides			
29-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2256	0	1	1	Panagopoulos			
30-Nov	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2252	0	3	1	Thucydides			
30-Nov	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2255	0	1	1	Panagopoulos			
1-Dec	-429	escape	Plataeans	Sparta		break out of city with ladders; 212 reach Athens	Greece	Plataea	civil war		5000	0	0	0	500	100	100	88	Thucydides			
1-Dec	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	4312	0	3	1	Thucydides			
1-Dec	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2254	0	1	1	Panagopoulos			
2-Dec	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2250	0	3	1	Thucydides			
2-Dec	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2253	0	1	1	Panagopoulos			
3-Dec	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2249	0	3	1	Thucydides			
3-Dec	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2252	0	1	1	Panagopoulos			
4-Dec	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2248	0	3	1	Thucydides			
4-Dec	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2251	0	1	1	Panagopoulos			
5-Dec	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2247	0	3	1	Thucydides			
5-Dec	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2250	0	1	1	Panagopoulos			
6-Dec	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2246	0	3	1	Thucydides			
6-Dec	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2249	0	1	1	Panagopoulos			
7-Dec	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2245	0	3	1	Thucydides			
7-Dec	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2248	0	1	1	Panagopoulos			
8-Dec	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2244	0	3	1	Thucydides			
8-Dec	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2247	0	1	1	Panagopoulos			
9-Dec	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2243	0	3	1	Thucydides			
9-Dec	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2246	0	1	1	Panagopoulos			
10-Dec	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2242	0	3	1	Thucydides			
10-Dec	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2245	0	1	1	Panagopoulos			
11-Dec	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2241	0	3	1	Thucydides			
11-Dec	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2244	0	1	1	Panagopoulos			
12-Dec	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2240	0	3	1	Thucydides			
12-Dec	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2243	0	1	1	Panagopoulos			
13-Dec	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2239	0	3	1	Thucydides			
13-Dec	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2242	0	1	1	Panagopoulos			
14-Dec	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2238	0	3	1	Thucydides			
14-Dec	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2241	0	1	1	Panagopoulos			
15-Dec	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2237	0	3	1	Thucydides			
15-Dec	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2240	0	1	1	Panagopoulos			
16-Dec	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2236	0	3	1	Thucydides			
16-Dec	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2239	0	1	1	Panagopoulos			
17-Dec	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2235	0	3	1	Thucydides			
17-Dec	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2238	0	1	1	Panagopoulos			
18-Dec	-429	besiege	Sparta	Plataeans		siege of Plataea	Greece	Plataea	civil war		5000	0	0	0	2234	0	3	1	Thucydides			
18-Dec	-429	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2237	0	1	1	Panagopoulos			
